kidsdriv,age,homekids,yoj,income,parent1,home_val,mstatus,gender,education,occupation,travtime,car_use,bluebook,tif,car_type,red_car,oldclaim,clm_freq,revoked,mvr_pts,clm_amt,car_age,claim_flag,urbanicity
0,48.0,0,12.0,44895.0,False,139265.0,True,male,High School,Blue Collar,57,Commercial,30470.0,1,Minivan,yes,6313.0,3,No,3,0.0,8.0,0,Urban
0,46.0,0,12.0,49917.0,False,182126.0,True,female,below High School,Blue Collar,36,Private,18640.0,10,SUV,no,0.0,0,No,2,1909.0,8.0,1,Urban
0,34.0,1,11.0,82251.0,False,215483.0,True,female,Masters,Lawyer,46,Private,10500.0,6,SUV,no,0.0,0,Yes,0,0.0,,0,Urban
0,42.0,3,17.0,32038.0,False,156632.0,True,female,Bachelors,Clerical,44,Private,20880.0,17,Sports Car,no,8260.0,2,No,1,0.0,9.0,0,Urban
0,33.0,1,10.0,118861.0,False,270664.0,True,female,Bachelors,Professional,37,Private,16690.0,4,Minivan,no,0.0,0,No,0,0.0,7.0,0,Rural
0,47.0,0,0.0,,False,0.0,True,female,PhD,Doctor,42,Private,13860.0,6,SUV,no,4451.0,2,No,0,0.0,13.0,0,Urban
0,61.0,0,11.0,44470.0,False,215628.0,True,female,Bachelors,Professional,53,Private,12850.0,7,Minivan,no,0.0,0,No,6,0.0,11.0,0,Urban
2,39.0,3,10.0,46491.0,True,0.0,False,male,below High School,Blue Collar,22,Commercial,23550.0,4,Panel Truck,no,1823.0,3,No,4,0.0,1.0,0,Rural
0,55.0,0,12.0,27688.0,False,0.0,False,male,High School,Blue Collar,20,Commercial,16760.0,3,Van,yes,7369.0,1,No,3,2887.0,8.0,1,Urban
0,46.0,0,,30111.0,False,164877.0,False,male,below High School,Blue Collar,28,Private,19780.0,1,Van,yes,8863.0,1,No,3,0.0,1.0,0,Urban
2,45.0,2,,20045.0,False,160500.0,True,female,below High School,Blue Collar,5,Private,3500.0,10,SUV,no,0.0,0,No,0,0.0,1.0,0,Urban
0,27.0,1,9.0,10405.0,True,0.0,False,female,below High School,Blue Collar,39,Private,15840.0,6,Sports Car,no,32477.0,2,Yes,1,6763.0,,1,Urban
0,45.0,2,,100335.0,False,286248.0,True,male,PhD,Lawyer,36,Private,16030.0,10,Minivan,yes,0.0,0,No,0,0.0,12.0,0,Urban
0,38.0,3,17.0,77830.0,False,157793.0,True,female,High School,Blue Collar,58,Commercial,11630.0,7,SUV,no,0.0,0,No,2,7099.0,11.0,1,Urban
0,46.0,0,2.0,102253.0,False,265759.0,False,male,Bachelors,Manager,27,Commercial,22900.0,6,Panel Truck,no,4842.0,1,No,6,0.0,13.0,0,Urban
0,35.0,2,,43196.0,False,166154.0,True,female,Masters,Lawyer,22,Private,5000.0,3,Sports Car,no,0.0,0,No,0,0.0,15.0,0,Urban
0,57.0,0,13.0,51343.0,False,175607.0,True,female,Bachelors,Professional,22,Private,15440.0,10,SUV,no,1125.0,1,No,4,6062.0,11.0,1,Urban
0,41.0,0,2.0,187284.0,False,,False,male,Masters,,32,Commercial,11360.0,6,Pickup,no,4538.0,2,No,4,0.0,12.0,0,Urban
0,52.0,0,11.0,78322.0,False,0.0,False,female,Bachelors,Manager,20,Private,14230.0,18,Minivan,no,0.0,0,No,1,0.0,13.0,0,Urban
0,52.0,0,,152004.0,False,406183.0,True,female,Masters,Lawyer,29,Private,21900.0,10,Minivan,no,0.0,0,No,3,0.0,1.0,0,Rural
0,34.0,1,11.0,45843.0,False,158708.0,True,female,below High School,Blue Collar,12,Private,19980.0,21,SUV,no,0.0,0,Yes,0,3138.0,5.0,1,Urban
0,68.0,0,0.0,0.0,False,129914.0,False,female,below High School,Home Maker,41,Private,8300.0,1,Sports Car,no,0.0,0,No,1,0.0,1.0,0,Rural
0,46.0,0,8.0,73872.0,False,245878.0,True,female,Masters,Lawyer,43,Private,17550.0,10,SUV,no,0.0,0,No,3,0.0,16.0,0,Rural
0,42.0,0,,107562.0,False,281386.0,True,female,Bachelors,Manager,36,Private,5700.0,7,SUV,no,971.0,2,No,4,0.0,15.0,0,Urban
0,28.0,3,0.0,0.0,False,0.0,True,female,High School,Student,45,Private,4950.0,1,SUV,no,8438.0,1,No,4,5094.0,6.0,1,Urban
0,54.0,0,15.0,43821.0,False,0.0,False,female,Masters,Lawyer,6,Private,11770.0,1,Minivan,no,0.0,0,No,2,0.0,15.0,0,Urban
0,52.0,0,13.0,41137.0,False,,True,male,Masters,Professional,49,Private,14080.0,6,Minivan,yes,0.0,0,No,0,0.0,15.0,0,Rural
0,47.0,0,7.0,76901.0,False,229973.0,False,female,Masters,Lawyer,34,Private,18680.0,6,SUV,no,0.0,0,No,0,1525.0,17.0,1,Urban
0,44.0,1,0.0,0.0,False,0.0,True,male,Bachelors,Student,12,Private,1500.0,4,Minivan,no,0.0,0,No,1,0.0,6.0,0,Rural
0,48.0,0,7.0,68521.0,False,0.0,False,female,High School,Clerical,18,Private,6300.0,16,Sports Car,no,0.0,0,Yes,1,0.0,10.0,0,Rural
0,58.0,0,13.0,72840.0,False,277784.0,True,female,Bachelors,Professional,20,Commercial,27830.0,6,Van,no,3589.0,1,No,7,4743.0,10.0,1,Urban
0,48.0,0,0.0,0.0,False,105542.0,True,female,High School,Home Maker,24,Private,6920.0,1,SUV,no,0.0,0,No,2,0.0,1.0,0,Urban
1,43.0,1,10.0,90610.0,False,260271.0,True,male,Bachelors,Professional,38,Private,21090.0,6,Van,no,1942.0,1,No,6,2363.0,6.0,1,Urban
0,29.0,3,10.0,30254.0,False,118302.0,True,female,High School,Blue Collar,30,Commercial,18020.0,4,Minivan,no,0.0,0,No,0,0.0,1.0,0,Urban
0,53.0,0,9.0,8712.0,False,139250.0,True,female,Masters,Home Maker,39,Private,6800.0,3,SUV,no,0.0,0,No,0,0.0,10.0,0,Rural
0,47.0,0,10.0,,False,392131.0,False,male,Masters,,30,Commercial,29650.0,1,Panel Truck,yes,4256.0,1,No,2,0.0,15.0,0,Urban
1,41.0,2,6.0,52942.0,True,0.0,False,female,Bachelors,Blue Collar,25,Commercial,24980.0,1,Pickup,no,10023.0,2,No,2,4398.0,9.0,1,Urban
0,48.0,0,14.0,114544.0,False,326091.0,True,male,PhD,,19,Commercial,9910.0,7,Pickup,no,6555.0,4,No,0,0.0,11.0,0,Urban
0,36.0,0,9.0,73430.0,False,235484.0,False,male,High School,Blue Collar,10,Commercial,12440.0,4,Minivan,no,33999.0,1,Yes,2,0.0,1.0,0,Urban
0,30.0,1,12.0,51110.0,True,176252.0,False,female,below High School,Blue Collar,30,Private,12350.0,4,Sports Car,no,7884.0,3,No,2,0.0,7.0,0,Urban
0,49.0,0,12.0,146639.0,False,373860.0,True,female,Masters,Lawyer,34,Private,21060.0,6,Minivan,no,0.0,0,No,0,0.0,10.0,0,Urban
0,36.0,0,,158.0,False,0.0,True,male,High School,Student,33,Private,18270.0,1,Minivan,yes,8187.0,3,No,0,4023.0,,1,Urban
0,38.0,2,11.0,23636.0,True,98166.0,False,male,High School,Clerical,6,Commercial,4800.0,14,Pickup,yes,0.0,0,No,0,6882.0,1.0,1,Urban
0,40.0,2,16.0,62024.0,False,233053.0,True,male,Bachelors,Professional,35,Commercial,11700.0,6,Pickup,yes,7507.0,3,No,4,0.0,12.0,0,Urban
1,42.0,1,15.0,37586.0,False,120221.0,True,male,below High School,Clerical,7,Commercial,23390.0,1,Panel Truck,yes,4101.0,4,No,3,0.0,1.0,0,Urban
0,53.0,0,11.0,197036.0,False,498667.0,False,female,PhD,Lawyer,42,Private,26500.0,11,Pickup,no,0.0,0,No,0,0.0,20.0,0,Urban
0,48.0,0,,84426.0,False,,True,male,Bachelors,Blue Collar,40,Commercial,14740.0,4,Minivan,no,2878.0,2,No,4,0.0,10.0,0,Urban
0,53.0,0,0.0,0.0,False,0.0,False,female,Bachelors,Student,35,Commercial,21200.0,3,SUV,no,0.0,0,No,1,0.0,11.0,0,Urban
0,51.0,0,6.0,72037.0,False,0.0,False,male,High School,Manager,13,Commercial,19980.0,4,Van,yes,0.0,0,No,0,3350.0,8.0,1,Urban
0,51.0,0,0.0,0.0,False,90777.0,False,female,Bachelors,Home Maker,61,Private,6600.0,9,SUV,no,0.0,0,No,0,0.0,1.0,0,Rural
0,46.0,0,13.0,153199.0,False,370944.0,True,male,High School,Blue Collar,17,Commercial,17520.0,9,Van,no,4636.0,3,No,4,0.0,9.0,0,Urban
0,54.0,0,9.0,120141.0,False,0.0,False,female,PhD,Doctor,13,Private,25690.0,4,Pickup,no,0.0,0,No,0,0.0,16.0,0,Urban
0,54.0,0,13.0,73985.0,False,242788.0,True,male,Masters,,20,Commercial,33190.0,6,Panel Truck,no,0.0,0,No,2,0.0,18.0,0,Urban
1,44.0,2,10.0,2141.0,False,,True,male,High School,Student,53,Commercial,10070.0,1,Pickup,no,40958.0,1,Yes,1,2902.0,1.0,1,Urban
0,53.0,0,12.0,91516.0,False,276176.0,True,female,Masters,Professional,17,Private,17830.0,1,SUV,no,6700.0,3,No,3,0.0,9.0,0,Urban
0,43.0,0,12.0,,False,0.0,False,male,Bachelors,Professional,56,Private,14310.0,10,Minivan,yes,0.0,0,No,3,0.0,1.0,0,Rural
0,57.0,0,14.0,40122.0,False,171054.0,False,female,PhD,Lawyer,37,Private,11210.0,10,Sports Car,no,9171.0,1,No,7,0.0,15.0,0,Urban
0,35.0,0,12.0,52216.0,False,0.0,False,male,High School,Blue Collar,29,Private,10220.0,1,Pickup,yes,0.0,0,Yes,0,0.0,1.0,0,Rural
0,45.0,0,13.0,16736.0,False,102335.0,True,female,below High School,Clerical,44,Private,7670.0,11,Sports Car,no,0.0,0,No,0,0.0,9.0,0,Urban
0,59.0,0,9.0,51425.0,False,189235.0,True,female,High School,Blue Collar,19,Commercial,12540.0,1,SUV,no,0.0,0,No,3,3398.0,1.0,1,Urban
0,51.0,0,6.0,102135.0,False,282192.0,False,female,Masters,Lawyer,16,Private,29070.0,1,SUV,no,0.0,0,No,0,0.0,15.0,0,Urban
0,28.0,2,0.0,,False,0.0,True,male,High School,Student,22,Private,4300.0,1,Minivan,no,8800.0,3,No,3,0.0,6.0,0,Urban
0,47.0,0,13.0,50323.0,False,183327.0,True,male,below High School,Blue Collar,5,Private,7620.0,1,Minivan,no,5513.0,2,No,1,2637.0,1.0,1,Urban
0,42.0,0,14.0,41901.0,False,0.0,False,female,Masters,Home Maker,35,Private,17520.0,6,SUV,no,0.0,0,No,0,6764.0,8.0,1,Urban
0,36.0,0,8.0,28591.0,False,0.0,False,female,High School,Clerical,29,Private,5000.0,13,Sports Car,no,0.0,0,Yes,0,13607.0,1.0,1,Urban
0,39.0,0,10.0,39512.0,False,0.0,False,female,High School,Blue Collar,29,Commercial,7660.0,10,SUV,no,2054.0,2,No,1,1634.0,1.0,1,Urban
0,39.0,0,10.0,53918.0,False,156830.0,True,male,Bachelors,Blue Collar,42,Commercial,10880.0,4,Pickup,yes,0.0,0,No,0,0.0,12.0,0,Urban
0,46.0,0,12.0,67381.0,False,226928.0,True,female,Masters,Lawyer,34,Private,27630.0,4,Pickup,no,6149.0,3,No,4,0.0,10.0,0,Urban
0,35.0,2,12.0,110312.0,True,0.0,False,female,PhD,Doctor,43,Private,14070.0,6,Minivan,no,778.0,1,No,4,0.0,18.0,0,Urban
1,43.0,2,9.0,23035.0,True,0.0,False,female,High School,Clerical,62,Private,15250.0,12,SUV,no,2213.0,3,No,2,13787.0,6.0,1,Urban
0,48.0,0,11.0,110915.0,False,350621.0,True,male,Masters,Manager,36,Private,21290.0,4,Minivan,no,0.0,0,No,0,0.0,14.0,0,Urban
0,48.0,0,13.0,34313.0,False,,True,male,below High School,Blue Collar,50,Commercial,10300.0,1,Pickup,yes,0.0,0,No,8,3304.0,6.0,1,Urban
0,38.0,0,6.0,172670.0,False,455410.0,True,male,Masters,,41,Commercial,21900.0,11,Van,no,0.0,0,No,0,0.0,9.0,0,Urban
0,46.0,0,0.0,0.0,False,59722.0,True,female,Bachelors,Home Maker,54,Private,6140.0,1,SUV,no,0.0,0,No,1,0.0,9.0,0,Rural
2,56.0,3,16.0,127361.0,False,405729.0,True,male,Masters,,12,Private,13530.0,1,Minivan,no,7068.0,2,No,0,0.0,13.0,0,Urban
0,49.0,0,10.0,138368.0,False,348250.0,False,male,Bachelors,Manager,37,Private,20240.0,4,Van,yes,2758.0,1,No,4,0.0,1.0,0,Urban
0,47.0,0,2.0,55527.0,False,0.0,False,female,Bachelors,Blue Collar,81,Commercial,23470.0,1,Pickup,no,0.0,0,No,1,0.0,11.0,0,Rural
0,63.0,0,0.0,0.0,False,89932.0,True,female,PhD,Home Maker,36,Private,14590.0,10,SUV,no,7540.0,3,No,4,6005.0,19.0,1,Urban
0,57.0,0,14.0,154207.0,False,408267.0,True,female,PhD,Doctor,38,Private,36180.0,4,Sports Car,no,0.0,0,No,2,0.0,8.0,0,Urban
0,42.0,1,15.0,135276.0,False,332701.0,True,male,PhD,Doctor,25,Private,19230.0,1,Van,yes,0.0,0,No,0,4803.0,13.0,1,Urban
0,33.0,1,12.0,54480.0,True,180381.0,False,male,High School,Blue Collar,48,Commercial,10250.0,6,Pickup,yes,31332.0,5,Yes,5,5077.0,11.0,1,Urban
0,53.0,0,14.0,58354.0,False,216333.0,True,female,High School,Blue Collar,23,Commercial,13760.0,5,Sports Car,no,0.0,0,No,0,0.0,8.0,0,Rural
0,48.0,0,13.0,70682.0,False,263905.0,True,female,High School,Blue Collar,25,Commercial,27800.0,4,Pickup,no,0.0,0,Yes,0,2582.0,1.0,1,Urban
0,44.0,0,14.0,98369.0,False,,False,female,High School,Manager,15,Commercial,34270.0,10,Pickup,no,0.0,0,No,2,0.0,1.0,0,Urban
0,45.0,0,8.0,81547.0,False,0.0,False,female,Bachelors,Professional,21,Private,8100.0,15,SUV,no,0.0,0,No,0,0.0,8.0,0,Urban
0,50.0,0,10.0,77950.0,False,241690.0,False,male,PhD,Manager,5,Private,20210.0,3,Van,yes,13118.0,1,No,4,0.0,19.0,0,Urban
0,50.0,0,7.0,26630.0,False,,False,male,High School,Manager,47,Private,17290.0,6,Minivan,no,0.0,0,No,0,0.0,6.0,0,Urban
0,63.0,0,13.0,157720.0,False,449806.0,True,female,PhD,Doctor,19,Private,23570.0,6,SUV,no,0.0,0,No,3,0.0,17.0,0,Urban
0,51.0,0,13.0,147923.0,False,388763.0,True,male,Bachelors,Manager,5,Commercial,26470.0,1,Panel Truck,yes,0.0,0,Yes,0,2440.0,1.0,1,Urban
0,49.0,0,5.0,86211.0,False,261021.0,False,female,Bachelors,Blue Collar,71,Commercial,8170.0,6,Sports Car,no,0.0,0,No,1,0.0,7.0,0,Urban
0,26.0,1,9.0,31270.0,False,137930.0,True,female,High School,Clerical,26,Private,7230.0,1,SUV,no,0.0,0,No,0,0.0,12.0,0,Rural
0,35.0,2,12.0,71903.0,True,261075.0,False,male,High School,Professional,18,Private,12190.0,14,Pickup,no,4688.0,2,No,0,0.0,1.0,0,Urban
0,49.0,0,0.0,0.0,False,0.0,False,male,High School,Student,38,Commercial,6400.0,1,Pickup,yes,0.0,0,Yes,0,0.0,9.0,0,Rural
0,41.0,1,13.0,24660.0,False,147588.0,True,male,High School,Professional,25,Commercial,16230.0,1,Van,yes,5330.0,1,No,0,3884.0,1.0,1,Urban
0,52.0,0,17.0,232280.0,False,,True,female,PhD,,33,Commercial,49880.0,6,Van,no,1482.0,2,No,5,0.0,,0,Urban
0,51.0,0,11.0,201146.0,False,,False,female,Masters,Lawyer,52,Private,19350.0,10,Minivan,no,0.0,0,No,0,0.0,21.0,0,Urban
0,53.0,0,12.0,46396.0,False,164037.0,True,male,Bachelors,Blue Collar,29,Commercial,22340.0,10,Van,yes,0.0,0,No,0,1157.0,11.0,1,Urban
0,61.0,0,14.0,120074.0,False,0.0,False,female,PhD,Doctor,17,Private,8030.0,6,Sports Car,no,0.0,0,No,0,0.0,18.0,0,Rural
0,48.0,0,12.0,17224.0,False,106948.0,True,male,below High School,Clerical,28,Commercial,9680.0,6,Pickup,yes,0.0,0,No,1,1824.0,9.0,1,Urban
2,42.0,2,11.0,168800.0,False,425375.0,True,male,PhD,Manager,13,Commercial,30610.0,1,Panel Truck,yes,0.0,0,No,0,0.0,,0,Urban
0,57.0,0,13.0,11322.0,False,0.0,False,female,below High School,Student,63,Private,8330.0,4,SUV,no,5732.0,1,No,7,0.0,6.0,0,Rural
0,56.0,3,0.0,0.0,False,0.0,True,female,High School,Student,39,Commercial,7420.0,6,SUV,no,5442.0,2,No,9,0.0,8.0,0,Rural
0,40.0,3,0.0,0.0,True,0.0,False,female,Bachelors,Student,38,Private,6690.0,3,SUV,no,0.0,0,No,0,4454.0,7.0,1,Urban
0,28.0,3,,33900.0,False,150093.0,True,male,below High School,Clerical,40,Private,15870.0,1,Minivan,yes,0.0,0,No,0,0.0,6.0,0,Rural
0,32.0,3,9.0,,True,0.0,False,female,Masters,,42,Private,1500.0,6,Sports Car,no,27582.0,4,No,3,0.0,16.0,0,Urban
0,41.0,0,14.0,,False,177692.0,False,male,Bachelors,Professional,26,Private,17580.0,10,Van,yes,3351.0,3,No,5,0.0,10.0,0,Urban
3,42.0,3,14.0,75288.0,False,249920.0,True,female,Bachelors,Professional,8,Private,19250.0,6,Minivan,no,13118.0,1,No,6,0.0,12.0,0,Urban
0,47.0,0,14.0,58568.0,False,217714.0,True,female,Masters,Lawyer,34,Private,12060.0,10,SUV,no,873.0,3,No,4,0.0,17.0,0,Urban
0,66.0,2,15.0,108654.0,False,328868.0,True,male,Masters,Manager,22,Private,11460.0,4,SUV,yes,0.0,0,No,2,0.0,11.0,0,Urban
0,36.0,2,16.0,71487.0,False,248456.0,True,female,Bachelors,Manager,24,Private,5100.0,4,Sports Car,no,3519.0,3,No,0,0.0,,0,Urban
0,45.0,1,15.0,,False,,True,female,High School,Clerical,51,Private,26310.0,7,Pickup,no,0.0,0,No,2,0.0,1.0,0,Rural
0,48.0,0,0.0,0.0,False,137446.0,False,female,Bachelors,Home Maker,51,Private,17630.0,1,SUV,no,35519.0,1,Yes,7,0.0,11.0,0,Urban
0,39.0,0,0.0,0.0,False,0.0,True,female,High School,Student,55,Commercial,5400.0,5,Sports Car,no,27973.0,3,Yes,6,4226.0,8.0,1,Urban
0,54.0,0,12.0,,False,296150.0,True,male,PhD,Manager,22,Private,18680.0,1,Van,no,0.0,0,No,1,0.0,14.0,0,Urban
0,46.0,0,11.0,73085.0,False,248799.0,True,male,Bachelors,Manager,36,Private,10220.0,6,Minivan,yes,0.0,0,No,0,0.0,7.0,0,Urban
0,58.0,0,,38435.0,False,156981.0,True,female,High School,Clerical,21,Commercial,27360.0,1,Pickup,no,2357.0,1,No,3,0.0,1.0,0,Urban
1,41.0,3,0.0,0.0,False,65293.0,True,female,High School,Home Maker,42,Private,1500.0,7,Sports Car,no,19425.0,1,Yes,1,5050.0,1.0,1,Urban
0,48.0,0,13.0,132869.0,False,393765.0,True,male,Masters,,38,Commercial,34800.0,10,Panel Truck,no,0.0,0,No,0,0.0,,0,Rural
0,63.0,0,13.0,39508.0,False,192734.0,True,male,Bachelors,Blue Collar,28,Commercial,7800.0,3,SUV,no,0.0,0,No,0,0.0,11.0,0,Urban
0,41.0,0,13.0,49470.0,False,0.0,False,male,Bachelors,Professional,21,Private,10550.0,1,Pickup,no,2987.0,2,No,2,0.0,12.0,0,Urban
0,48.0,0,11.0,78323.0,False,223445.0,False,male,Masters,Lawyer,46,Private,14130.0,1,Minivan,no,7517.0,2,No,6,0.0,17.0,0,Urban
0,61.0,2,16.0,113754.0,True,354907.0,False,female,Masters,Lawyer,44,Private,19560.0,1,Sports Car,no,44029.0,4,Yes,6,344.0,18.0,1,Urban
1,37.0,3,14.0,,True,0.0,False,male,Bachelors,Professional,22,Private,22860.0,3,Minivan,yes,1361.0,2,No,6,2979.0,13.0,1,Urban
0,53.0,0,0.0,0.0,False,134371.0,True,male,Masters,Home Maker,49,Private,11450.0,4,Pickup,yes,0.0,0,No,4,0.0,16.0,0,Rural
0,50.0,0,9.0,76091.0,False,246609.0,True,male,High School,Blue Collar,53,Commercial,38500.0,1,Panel Truck,yes,0.0,0,No,1,5548.0,1.0,1,Urban
0,54.0,0,15.0,,False,169273.0,True,female,below High School,Blue Collar,22,Private,10490.0,1,SUV,no,0.0,0,No,0,0.0,1.0,0,Urban
0,42.0,0,7.0,64735.0,False,0.0,False,male,Bachelors,Blue Collar,23,Commercial,15320.0,1,Minivan,yes,0.0,0,No,0,0.0,10.0,0,Urban
0,37.0,0,10.0,104539.0,False,314427.0,True,male,Bachelors,Blue Collar,27,Commercial,26230.0,6,Minivan,yes,5046.0,2,No,2,0.0,14.0,0,Urban
1,58.0,2,16.0,108047.0,False,261777.0,True,female,Bachelors,Professional,29,Private,18100.0,1,SUV,no,4646.0,2,No,3,52490.0,10.0,1,Urban
0,62.0,0,14.0,144823.0,False,370308.0,True,female,PhD,Doctor,17,Private,22180.0,4,Sports Car,no,0.0,0,No,0,4600.0,15.0,1,Urban
0,40.0,0,5.0,18539.0,False,98559.0,True,male,below High School,Clerical,45,Private,9390.0,6,Pickup,yes,0.0,0,No,0,0.0,4.0,0,Urban
0,45.0,0,14.0,58369.0,False,200672.0,True,male,High School,Professional,49,Private,20480.0,10,Van,no,0.0,0,No,0,0.0,1.0,0,Urban
0,47.0,0,14.0,28750.0,False,,False,female,below High School,Blue Collar,5,Private,6200.0,7,Minivan,no,11068.0,3,No,2,5084.0,1.0,1,Urban
0,40.0,2,13.0,39793.0,True,0.0,False,male,Bachelors,Blue Collar,29,Commercial,12780.0,4,Minivan,yes,803.0,1,No,6,0.0,,0,Urban
0,42.0,2,11.0,60304.0,False,215405.0,True,female,High School,Professional,23,Private,24100.0,3,Minivan,no,48726.0,2,Yes,1,0.0,9.0,0,Urban
0,47.0,0,13.0,47213.0,False,0.0,False,female,Masters,Lawyer,40,Private,27260.0,5,Van,no,1957.0,3,No,1,9082.0,16.0,1,Urban
0,60.0,0,13.0,,False,0.0,False,male,PhD,,25,Commercial,7500.0,1,Pickup,no,6795.0,1,No,5,5219.0,10.0,1,Urban
0,32.0,1,12.0,,True,0.0,False,male,Bachelors,Blue Collar,59,Commercial,11810.0,10,Pickup,yes,0.0,0,Yes,0,0.0,8.0,0,Rural
0,44.0,0,5.0,49604.0,False,175392.0,True,male,High School,Blue Collar,22,Private,6640.0,19,Pickup,no,0.0,0,No,1,0.0,6.0,0,Urban
0,57.0,3,,0.0,False,51038.0,True,female,High School,Student,32,Private,16720.0,1,SUV,no,0.0,0,No,0,2358.0,1.0,1,Urban
0,49.0,0,12.0,55015.0,False,194953.0,True,male,Bachelors,Blue Collar,23,Commercial,6400.0,4,Pickup,yes,3034.0,2,No,5,3921.0,7.0,1,Urban
0,52.0,0,8.0,44432.0,False,149078.0,False,male,Masters,Lawyer,22,Private,18100.0,6,Van,yes,0.0,0,No,0,0.0,13.0,0,Urban
0,64.0,3,13.0,50166.0,False,234582.0,True,male,Masters,Manager,42,Private,13450.0,1,SUV,yes,0.0,0,No,0,0.0,10.0,0,Urban
0,26.0,2,12.0,9828.0,True,0.0,False,female,High School,Home Maker,46,Private,5080.0,3,SUV,no,0.0,0,No,0,0.0,1.0,0,Rural
0,50.0,0,11.0,17671.0,False,130075.0,True,female,below High School,Clerical,81,Private,8840.0,1,SUV,no,5787.0,1,No,1,1750.0,1.0,1,Urban
0,35.0,2,0.0,0.0,True,0.0,False,male,High School,Student,13,Private,15840.0,14,Minivan,no,4665.0,2,No,6,0.0,1.0,0,Urban
0,50.0,0,15.0,33231.0,False,181556.0,False,male,below High School,Blue Collar,43,Private,9820.0,4,Minivan,yes,0.0,0,No,0,0.0,3.0,0,Rural
0,52.0,0,10.0,146020.0,False,372705.0,False,male,PhD,,40,Commercial,21300.0,1,Van,yes,6730.0,2,No,3,0.0,13.0,0,Urban
0,54.0,0,9.0,64306.0,False,245459.0,True,male,Masters,Lawyer,38,Private,12630.0,6,Minivan,no,0.0,0,No,2,0.0,,0,Urban
0,53.0,0,9.0,103645.0,False,327281.0,True,male,PhD,,30,Commercial,17160.0,6,Van,yes,0.0,0,No,1,0.0,13.0,0,Urban
0,56.0,0,13.0,113370.0,False,0.0,False,female,PhD,,49,Commercial,18990.0,10,Pickup,no,1841.0,2,No,0,0.0,12.0,0,Urban
0,51.0,0,9.0,163219.0,False,0.0,False,male,Masters,,26,Commercial,11940.0,3,Pickup,no,0.0,0,No,1,2776.0,20.0,1,Urban
0,60.0,0,5.0,17461.0,False,175587.0,False,female,High School,Clerical,30,Private,11240.0,10,Sports Car,no,0.0,0,No,0,5317.0,1.0,1,Rural
0,46.0,0,12.0,160642.0,False,406906.0,True,female,PhD,Professional,25,Commercial,22160.0,1,Pickup,no,30575.0,1,No,6,0.0,24.0,0,Urban
0,27.0,1,9.0,26096.0,True,150000.0,False,male,High School,Clerical,17,Private,9980.0,1,Minivan,no,5425.0,1,No,0,0.0,1.0,0,Urban
0,41.0,0,13.0,72146.0,False,,True,female,High School,Blue Collar,38,Commercial,17900.0,6,Pickup,no,3736.0,2,No,0,0.0,6.0,0,Urban
3,40.0,3,17.0,42466.0,False,163367.0,True,male,High School,Blue Collar,35,Commercial,30690.0,13,Panel Truck,yes,0.0,0,No,0,0.0,5.0,0,Urban
0,49.0,0,11.0,93202.0,False,285990.0,True,female,Masters,Manager,30,Private,15720.0,1,SUV,no,0.0,0,No,0,0.0,14.0,0,Urban
0,47.0,0,11.0,56731.0,False,213116.0,True,female,High School,Blue Collar,26,Commercial,7170.0,1,Sports Car,no,8547.0,1,No,0,2107.0,,1,Urban
0,52.0,0,11.0,81008.0,False,216655.0,True,male,Bachelors,Manager,22,Commercial,24830.0,4,Panel Truck,no,11193.0,4,No,4,0.0,14.0,0,Urban
0,42.0,3,14.0,880.0,False,0.0,True,female,High School,Student,43,Private,10890.0,6,Sports Car,no,0.0,0,No,0,0.0,1.0,0,Rural
0,31.0,1,11.0,64365.0,False,,True,male,Masters,Manager,23,Private,22790.0,1,Minivan,yes,0.0,0,No,4,0.0,16.0,0,Urban
1,41.0,2,14.0,77432.0,True,191042.0,False,female,Bachelors,Professional,43,Private,18110.0,1,Minivan,no,0.0,0,No,0,3332.0,11.0,1,Urban
0,38.0,0,7.0,74705.0,False,217457.0,False,female,Bachelors,Professional,14,Private,15070.0,1,Minivan,no,0.0,0,No,1,0.0,3.0,0,Urban
2,43.0,3,14.0,31713.0,False,147621.0,True,male,Masters,,39,Commercial,27460.0,1,Panel Truck,yes,3594.0,1,No,3,0.0,11.0,0,Urban
2,42.0,2,15.0,161203.0,False,401918.0,True,male,PhD,Manager,36,Private,5700.0,10,Pickup,no,0.0,0,No,0,0.0,,0,Urban
0,47.0,0,0.0,0.0,False,113253.0,True,female,High School,Home Maker,5,Private,6200.0,1,Sports Car,no,4962.0,1,No,6,2024.0,,1,Urban
0,54.0,0,15.0,56480.0,False,167638.0,True,female,Masters,,61,Commercial,27640.0,4,Pickup,no,0.0,0,No,0,0.0,9.0,0,Urban
1,41.0,1,,50008.0,False,219814.0,True,female,below High School,Clerical,37,Private,10600.0,1,SUV,no,9995.0,1,No,0,3278.0,1.0,1,Urban
0,54.0,1,13.0,131383.0,False,371652.0,True,female,Masters,Lawyer,25,Private,11940.0,1,SUV,no,0.0,0,No,0,0.0,15.0,0,Urban
0,43.0,2,10.0,49982.0,True,220762.0,False,female,Bachelors,Professional,17,Private,10800.0,6,SUV,no,0.0,0,No,0,0.0,,0,Rural
0,44.0,3,19.0,71292.0,False,245771.0,True,female,below High School,Blue Collar,14,Private,23570.0,5,SUV,no,0.0,0,No,0,0.0,1.0,0,Urban
